Date,MaxTemp,MinTemp,avgWind,avgGust,avgHumidity,avgCloud,avgPressure,totalPrecip,totalPrecipTmrw
08-17-2018,30,22,8.5,13.25,78.875,24,1014.5,9,0
08-18-2018,30,20,7.625,11.75,75.875,42,1015,0,2
08-19-2018,30,21,9,14.875,76.875,29.25,1012,2,4
08-20-2018,27,20,14.125,21.375,84.125,51.25,1008.375,4,0
08-21-2018,26,18,12,17,80.75,68.125,1014.75,0,0
08-22-2018,26,17,7.5,11.5,72.875,32.375,1021.625,0,0
08-23-2018,26,15,10.125,15.875,70,23.25,1019.875,0,15
08-24-2018,31,17,16.375,26.875,82,49,1013.25,15,1
08-25-2018,31,23,14.875,24.25,74.5,20.375,1014.5,1,4
08-26-2018,35,23,13.625,21.125,70.375,20.875,1016.75,4,0
08-27-2018,34,25,17.75,26.25,64.125,10.5,1013.625,0,0
08-28-2018,35,26,17.25,25.25,62.25,12.375,1013.125,0,17
08-29-2018,26,21,9.25,14.625,86.875,39.75,1016.25,17,14
08-30-2018,27,19,6.875,11.5,87.625,39.25,1019,14,11
08-31-2018,29,19,9.5,15.375,84.25,38.125,1015.5,11,0
09-01-2018,33,22,12.25,18.75,72.75,9,1015.625,0,2
09-02-2018,31,22,12.375,18.875,75.75,16.25,1016.875,2,3
09-03-2018,32,22,11.25,17.625,74.75,14.5,1019,3,0
09-04-2018,32,22,11.75,18.125,71.75,11,1019,0,6
09-05-2018,31,21,7.125,12,77,19,1018.75,6,7
09-06-2018,28,21,6.625,11.125,87.25,30.125,1019.25,7,12
09-07-2018,24,21,10.625,16.625,95.125,84,1017.375,12,55
09-08-2018,20,16,14.25,21.5,97.5,100,1014.125,55,0
09-09-2018,20,15,9.5,13.5,89.625,87.125,1014.375,0,0
09-10-2018,26,14,4.75,8,78.5,33.125,1016.5,0,0
09-11-2018,27,15,5.75,9.875,74.25,10.375,1018.75,0,0
09-12-2018,26,15,6.125,10.75,78.5,23.125,1019.75,0,0
09-13-2018,29,16,5.125,8.375,76.375,23.625,1019.125,0,0
09-14-2018,31,18,4.25,7.5,71.75,15.25,1018.625,0,0
09-15-2018,31,20,6,9.25,72.125,23.375,1018.5,0,0
09-16-2018,31,20,5,8.25,73.5,23,1016.125,0,0
09-17-2018,33,21,3.25,6.125,74,35.625,1013.75,0,1
09-18-2018,33,21,6.25,10.625,70.875,17.375,1013.75,1,6
09-19-2018,33,21,5.25,9.75,76,24.625,1013.75,6,0
09-20-2018,34,23,14.125,22.5,66.375,17.5,1013.25,0,0
09-21-2018,25,18,11.875,17.75,75.5,47.125,1017.5,0,1
09-22-2018,22,14,9.625,14.375,76.125,30.75,1022,1,0
09-23-2018,25,12,7.75,11.75,80.5,53,1017.625,0,0
09-24-2018,25,18,6.5,10.125,90.125,80.5,1013.25,0,0
09-25-2018,27,19,9.625,15.375,84.5,47.75,1012.75,0,3
09-26-2018,19,11,10.125,14.25,71.625,43.375,1021.25,3,0
09-27-2018,22,9,6,10.125,63.25,11.5,1018,0,0
09-28-2018,24,10,8.875,15,67.625,10.25,1020.125,0,0
09-29-2018,25,11,10.375,16.25,63.125,32.875,1023.375,0,0
09-30-2018,28,15,8.625,15.125,77.875,17,1020.875,0,0
10-01-2018,27,17,10.75,17.5,80.75,24,1020,0,0
10-02-2018,30,19,10.125,16.875,78.5,43.875,1018.375,0,0
10-03-2018,31,22,17.25,25,68.625,15.375,1013.25,0,37
10-04-2018,20,14,10.625,16.625,91.75,81.75,1017,37,12
10-05-2018,30,15,12,20,81.375,41.5,1014.125,12,26
10-06-2018,28,21,10,17.375,83,17.25,1014.25,26,33
10-07-2018,27,19,7.625,12.875,89.125,36.125,1016.75,33,0
10-08-2018,28,20,13.75,22.5,76.75,15,1015.625,0,4
10-09-2018,27,21,15.875,24.375,78,50.125,1012,4,12
10-10-2018,21,11,16.375,22.875,82.375,81.75,1008.875,12,0
10-11-2018,13,5,12.25,17.5,68.25,3.25,1019.375,0,8
10-12-2018,8,5,4.625,7.75,88.375,73.25,1018.5,8,2
10-13-2018,9,2,7.875,11.125,92,97.5,1017,2,2
10-14-2018,13,8,6.875,9.625,91.75,98.25,1015.375,2,1
10-15-2018,9,3,12.5,17.375,76.625,52.875,1025.75,1,0
10-16-2018,14,2,5.625,8.75,62.75,24.375,1026.5,0,0
10-17-2018,17,6,8.25,13.625,62.5,8.75,1029,0,0
10-18-2018,16,6,7.125,12.25,57,11.875,1032.125,0,2
10-19-2018,12,7,12,19.875,76.25,58.625,1022.125,2,0
10-20-2018,16,7,14.25,22.25,66.75,6.25,1022.375,0,0
10-21-2018,14,0,9.125,14.5,51.625,4.5,1028.125,0,0
10-22-2018,20,7,10.125,18,58.125,10.875,1021.875,0,0
10-23-2018,18,8,7.125,12,64.75,12.125,1025.125,0,0
10-24-2018,15,4,9,15.375,56.375,8.75,1026.125,0,4
10-25-2018,12,8,9.125,13.875,73.125,77.75,1016.75,4,5
10-26-2018,10,6,9.625,13.375,93.625,92.75,1010.125,5,0
10-27-2018,19,6,7,11.625,75.875,19.875,1012.875,0,0
10-28-2018,17,10,14.25,22.875,60.375,8.625,1015.5,0,0
10-29-2018,20,8,10.375,17.125,55.25,4.75,1018.75,0,1
10-30-2018,24,14,17,26.625,72.625,35.75,1011.25,1,13
10-31-2018,13,10,11,15.875,88.625,92.75,1013.125,13,44
11-01-2018,8,6,12.5,18.375,89.625,86.5,1010.875,44,0
11-02-2018,10,4,6.375,11,89.5,48.875,1012.875,0,0
11-03-2018,13,3,14,21.75,80.75,50.875,1015.5,0,10
11-04-2018,12,5,19.25,29.25,82.375,79.375,1012.875,10,10
11-05-2018,11,4,13,21.125,88,61.25,1010.5,10,0
11-06-2018,12,6,11.875,19.125,74,3.875,1014.75,0,0
11-07-2018,11,3,7.125,11.75,72.5,6.75,1024,0,2
11-08-2018,7,0,10.875,14.375,70.75,66.25,1027,2,2
11-09-2018,2,-4,14.125,19.5,85.75,83.5,1027.25,2,0
11-10-2018,3,-8,8.75,13.125,52.25,1,1031.875,0,0
11-11-2018,6,-3,7,12.25,52,52.5,1026.25,0,5
11-12-2018,1,-5,12.625,18.625,82.875,84.375,1027.75,5,0
11-13-2018,-3,-10,9.125,13.5,78.375,9.625,1034.125,0,0
11-14-2018,-1,-9,6.75,10.625,69.875,27.875,1033.125,0,3
11-15-2018,6,-4,8.875,13.625,76.25,39.875,1021.25,3,0
11-16-2018,10,0,8.625,16.25,84,1.25,1019.625,0,0
11-17-2018,13,4,10.125,16.125,83.25,39.375,1020.875,0,1
11-18-2018,2,1,7.75,10.375,88.625,100,1025,1,0
11-19-2018,6,0,6.25,8.625,82.5,61.75,1021.75,0,0
11-20-2018,4,-4,8.25,13,70.75,12.875,1027.125,0,0
11-21-2018,14,0,9.625,17.25,70.125,2.125,1026.125,0,0
11-22-2018,15,4,10.5,18.625,67.5,0.5,1024.375,0,22
11-23-2018,10,6,20.5,31.375,75,83.625,1011.25,22,0
11-24-2018,16,5,10.125,17.625,77.25,14.875,1005.875,0,3
11-25-2018,12,-1,18.25,27.125,78.75,54.125,1002.125,3,1
11-26-2018,-2,-6,19.625,25.125,71.25,72.75,1020,1,0
11-27-2018,-1,-7,11.375,15.625,61.5,6,1022.75,0,0
11-28-2018,5,-7,10.75,15.875,60.25,59.5,1017.625,0,0
11-29-2018,11,1,8.125,15.125,92.75,78,1010.5,0,0
11-30-2018,11,6,11.125,16.625,90.125,83.375,1011.75,0,34
12-01-2018,17,11,17.75,26.875,79,50.875,994.875,34,0
12-02-2018,5,3,20.625,28,69.5,87.125,1003.125,0,0
12-03-2018,2,-2,13.625,18.5,76.25,97.375,1020.875,0,0
12-04-2018,0,-4,10.75,14.625,73.25,92.75,1026.5,0,0
12-05-2018,7,-3,11.25,17.375,66.625,28.125,1025.75,0,0
12-06-2018,3,-2,11,17.875,74.875,72.5,1027.125,0,0
12-07-2018,2,-4,6.75,9.625,76.625,31.25,1034.25,0,0
12-08-2018,1,-4,12.625,17.75,61.75,6.625,1033.375,0,0
12-09-2018,2,-6,8.625,12.75,65.25,23.375,1028.5,0,0
12-10-2018,4,-6,4.875,8.875,64.125,29.5,1028,0,0
12-11-2018,11,-1,12.375,22.375,65.25,13,1021.75,0,0
12-12-2018,12,4,10.875,18.125,70.75,26.125,1013.875,0,18
12-13-2018,10,9,10.625,15.625,93.625,98.5,1013,18,21
12-14-2018,8,5,15.25,21.5,92.375,100,1017.875,21,12
12-15-2018,10,3,12.25,17.75,76.5,48.25,1019.5,12,0
12-16-2018,13,2,6.375,11.75,66.625,11.25,1023.625,0,0
12-17-2018,11,2,5,9.625,66.875,0.5,1025.125,0,0
12-18-2018,12,3,8.875,16.375,59.5,33,1021,0,0
12-19-2018,11,5,12.25,19.75,83.875,63.25,1011.75,0,5
12-20-2018,6,3,15.625,20.625,83.75,99,1007.125,5,0
12-21-2018,4,-1,13.625,18.375,75.625,48,1010.875,0,0
12-22-2018,11,0,8.25,15,72.625,33.25,1015.125,0,0
12-23-2018,6,-1,10.25,15.75,67.125,26.375,1024.375,0,0
12-24-2018,9,0,9.875,17.375,63,50.625,1025,0,0
12-25-2018,11,5,7.375,12,70.625,56.875,1023.625,0,0
12-26-2018,10,5,16,24.625,86.25,72.75,1023,0,15
12-27-2018,16,10,24.375,36.625,81,67.625,1006.125,15,0
12-28-2018,2,-3,14.375,19.25,64,9.5,1018.625,0,0
12-29-2018,2,-6,5.375,7.375,57.125,22.5,1028.75,0,0
12-30-2018,5,-3,7.25,11.5,66.875,29.75,1020.625,0,48
12-31-2018,9,2,11.75,18,92.375,96.875,1009.5,48,0
01-01-2019,2,-1,14,17.5,83.75,87.5,1026.375,0,0
01-02-2019,1,-9,8.75,11.25,69,55.5,1025.25,0,0
01-03-2019,8,-3,10.25,7.75,60.125,18.875,1019.875,0,0
01-04-2019,9,2,11.375,17.75,71.625,26.75,1011.625,0,0
01-05-2019,15,3,11,19.25,78,4.375,1016.125,0,0
01-06-2019,14,2,12.875,20.75,75.125,52.875,1017,0,4
01-07-2019,18,12,17.125,39.25,74.25,54.25,1010.125,4,0
01-08-2019,9,5,16,34.875,59.25,0.375,1020.25,0,0
01-09-2019,3,-2,12.125,29.875,54.875,0.875,1031,0,0
01-10-2019,4,-4,8.875,11.75,51,8.5,1030,0,25
01-11-2019,0,-1,11.5,19,80.875,79.375,1024.875,25,32
01-12-2019,1,0,9,19.875,97.375,100,1019,32,1
01-13-2019,0,-2,8.25,18.625,95.625,99.875,1027.25,1,0
01-14-2019,1,-3,6.875,10,92.875,78.375,1030.75,0,0
01-15-2019,5,-5,11,15.625,91.25,43.5,1025.625,0,0
01-16-2019,4,-2,10.5,14.125,95.625,79.25,1023.25,0,0
01-17-2019,5,1,10,16.25,95.5,96.75,1019.625,0,2
01-18-2019,5,0,11.625,16.875,91.25,96.375,1016.75,2,19
01-19-2019,2,-8,25,34.875,86,99.875,1014.25,19,0
01-20-2019,-4,-12,10.5,16.25,63.625,50.125,1029.625,0,0
01-21-2019,-2,-10,21,28.75,66.875,45.125,1028.125,0,6
01-22-2019,6,-1,26.125,41,82.625,90.375,1016.125,6,17
01-23-2019,-2,-4,15.25,26.625,83.375,77.75,1014.5,17,0
01-24-2019,1,-7,15.625,24.125,70.75,43.5,1021.125,0,0
01-25-2019,2,-10,13.875,22.125,45.375,22.375,1027.125,0,0
01-26-2019,8,-5,12.625,22.25,65.125,53,1020.875,0,0
01-27-2019,3,-1,10.75,15.25,87.125,64.875,1018.375,0,4
01-28-2019,5,-8,23.375,41.75,72.625,64.875,1012.625,4,0
01-29-2019,-1,-10,18.5,27.875,45.75,49.25,1023.375,0,0
01-30-2019,-11,-17,16.625,19.875,34.25,56.75,1030.125,0,0
01-31-2019,2,-16,14.125,16.5,45.75,72.875,1026.125,0,0
02-01-2019,7,-5,8.625,13,69.25,52.5,1023.125,0,0
02-02-2019,11,3,14.625,22.625,91.5,56.875,1019.25,0,0
02-03-2019,15,10,19.5,28.625,87,50.875,1011.875,0,0
02-04-2019,16,2,19.875,26.5,85.375,78,1009.75,0,3
02-05-2019,10,-2,13.25,16.75,78.5,78.75,1016.75,3,12
02-06-2019,6,1,10.375,15.125,91.75,100,1013.5,12,15
02-07-2019,6,-9,20.875,35.125,83.75,87.875,1015.875,15,0
02-08-2019,-5,-11,18.25,27,40.75,7.625,1039.625,0,0
02-09-2019,2,-9,13.375,14.375,41,13.875,1040.875,0,1
02-10-2019,4,-4,12,16.625,78.125,90.625,1026.125,1,15
02-11-2019,5,1,12,17.125,96.625,100,1014.5,15,0
02-12-2019,4,-1,21.75,35.125,77.5,57.625,1014.5,0,0
02-13-2019,12,-2,16,25.25,59.125,29.125,1019.125,0,0
02-14-2019,16,3,19.25,37.625,66.375,12.375,1005.625,0,8
02-15-2019,-4,-6,15.75,18.5,74.625,79.875,1017.875,8,1
02-16-2019,0,-10,11.125,15.75,81.625,27,1017.25,1,0
02-17-2019,1,-5,12,20.75,84.625,88.125,1012.375,0,0
02-18-2019,-2,-7,12.25,18.375,83.75,65.25,1029.75,0,6
02-19-2019,2,-5,13.125,21,81.75,49.75,1030.375,6,11
02-20-2019,3,0,14.25,26.875,93.75,83.875,1013.5,11,0
02-21-2019,5,-3,10.625,13.25,81.375,37,1023.25,0,6
02-22-2019,3,0,13.375,23.25,84.375,64.375,1024.375,6,8
02-23-2019,15,5,17.625,33.5,87.875,71.5,1007.75,8,0
02-24-2019,5,-2,23.625,42.75,58.75,20.5,1020.25,0,0
02-25-2019,10,-5,10.375,16.5,56,8.625,1030.125,0,0
02-26-2019,14,-1,13.375,14.375,69.375,23,1024.625,0,0
02-27-2019,7,-1,13.375,20.25,77.625,90,1022.375,0,0
02-28-2019,-2,-6,10.625,13.375,65.375,93.5,1022.75,0,0
03-01-2019,8,-3,12.75,8,65,27.875,1021.25,0,0
03-02-2019,2,-3,14.25,15,74.5,75.5,1025,0,7
03-03-2019,-4,-12,15.25,24.75,78.125,81.375,1026.5,7,0
03-04-2019,-7,-16,15.25,21.5,70.875,30.375,1031,0,0
03-05-2019,-3,-13,17.875,26.5,69.625,11.875,1030,0,0
03-06-2019,3,-11,8.5,12.875,63.875,11.75,1031.375,0,0
03-07-2019,6,-2,13.125,20.25,65.625,63.875,1023.875,0,0
03-08-2019,10,0,10.75,16.625,86.125,89,1017.625,0,28
03-09-2019,17,6,26.375,42.375,81.25,77.125,1004.125,28,0
03-10-2019,7,0,16.5,24.25,64.75,31.125,1021.5,0,0
03-11-2019,10,3,7.125,11.375,61,40.875,1028.75,0,4
03-12-2019,12,4,16.25,24.5,69.75,53.375,1024.125,4,12
03-13-2019,17,11,27.125,40.75,83.125,48.25,1006.25,12,0
03-14-2019,14,4,32,46.75,62.75,38,1003.125,0,0
03-15-2019,8,1,23.25,32.375,60.125,43.375,1022.625,0,0
03-16-2019,11,-1,8.625,14.5,55.25,6,1029.5,0,0
03-17-2019,10,2,11.75,18.625,60.75,12.625,1026.875,0,0
03-18-2019,11,1,4,7,54.75,18.25,1029.5,0,0
03-19-2019,14,3,11.875,18.125,62.25,40.625,1026.75,0,0
03-20-2019,10,6,18.375,27.875,73.375,74.125,1019.5,0,0
03-21-2019,12,3,14.125,21.375,70.375,5.375,1019.875,0,0
03-22-2019,17,3,9.875,16.375,62,2.625,1021.375,0,1
03-23-2019,16,7,16.125,23.5,63.5,49.625,1022.5,1,7
03-24-2019,17,10,14.25,22.75,84.125,66.25,1016,7,0
03-25-2019,13,7,14.375,20.875,81,67.125,1021.125,0,0
03-26-2019,13,3,8.375,13.625,58,19.25,1029,0,0
03-27-2019,18,3,14.75,23.75,59.5,20.75,1024.625,0,13
03-28-2019,16,10,15,26.5,71.625,61.375,1019.125,13,6
03-29-2019,16,12,14.375,24.5,91.25,90.625,1014.125,6,28
03-30-2019,8,1,19.125,30.25,84.875,84,1014.75,28,0
03-31-2019,7,-3,12.125,18.5,56.25,0,1029.125,0,0
04-01-2019,11,-1,9.125,14.625,56.125,20.25,1026.375,0,0
04-02-2019,17,1,12.875,20.5,65.25,10.875,1020,0,0
04-03-2019,20,7,12.375,19.25,65.625,50.75,1022.125,0,18
04-04-2019,11,9,10.375,17.375,87.375,85.875,1018.125,18,0
04-05-2019,18,7,5,8.875,85.75,63,1018.625,0,0
04-06-2019,23,8,12,19.875,76.5,13.625,1016.875,0,2
04-07-2019,26,15,15,23,77.875,35.375,1012,2,2
04-08-2019,23,14,8.125,12.875,74,35.5,1012.375,2,0
04-09-2019,24,12,9.125,15.375,49.75,5.75,1012.125,0,0
04-10-2019,27,12,20.375,34,55.75,18.875,1004.5,0,1
04-11-2019,22,9,25.875,43.75,61,36.625,998.75,1,0
04-12-2019,15,2,18.875,26.625,50.5,6,1013.25,0,4
04-13-2019,14,4,13.25,20.625,61.375,43.875,1017.875,4,19
04-14-2019,10,3,20.25,28,81.375,69.25,1009,19,0
04-15-2019,21,4,13.25,20.75,65.625,11.75,1015,0,0
04-16-2019,26,14,19.5,31.25,67,34.625,1012.75,0,0
04-17-2019,25,17,20.375,30.5,69.625,59.5,1008.875,0,23
04-18-2019,13,9,17.375,29.125,87.5,84.5,1007.125,23,0
04-19-2019,14,7,21.625,30,68.25,58.5,1011.5,0,0
04-20-2019,20,6,12,19.625,59.625,0.25,1013.625,0,0
04-21-2019,26,10,15.125,25.125,59.625,14.75,1014.125,0,4
04-22-2019,25,15,17.25,27.125,70.25,44.625,1015,4,7
04-23-2019,21,12,6.875,10.25,88.375,88.375,1016.5,7,8
04-24-2019,18,14,8.25,11.5,94,88.625,1012.125,8,3
04-25-2019,17,14,10.75,16.25,90.875,74.625,1008.375,3,0
04-26-2019,19,7,15.5,23.875,60.375,2.375,1017,0,0
04-27-2019,23,12,22.5,36.125,59.875,40.75,1008.75,0,1
04-28-2019,17,3,16,22.25,69.125,42.5,1018.125,1,8
04-29-2019,21,10,13.625,24,83.875,81.75,1014.625,8,41
04-30-2019,23,15,12,23.5,93.375,82.75,1014.625,41,53
05-01-2019,23,16,17.75,31.75,85.625,57.875,1013.75,53,34
05-02-2019,18,13,10.375,18,96,85.75,1016.875,34,2
05-03-2019,17,12,8.5,11.5,91.25,89.5,1016.25,2,0
05-04-2019,19,11,10.125,13.875,84.25,55,1014.125,0,0
05-05-2019,24,9,7,11.625,68.5,10.75,1013.5,0,0
05-06-2019,23,13,12.25,21.625,76.375,20.625,1015,0,1
05-07-2019,26,14,9.375,15.75,81.5,40.125,1016.75,1,3
05-08-2019,23,16,20,35,87.125,53.5,1009.375,3,0
05-09-2019,15,10,17.625,26.875,87.75,93.125,1011.5,0,0
05-10-2019,15,5,12.125,17,73.375,28.625,1020.625,0,16
05-11-2019,11,7,10,16.125,90.375,80.5,1015.875,16,1
05-12-2019,17,5,6.125,9.25,81.625,52,1011.375,1,0
05-13-2019,19,6,6.375,10.125,75.125,34.75,1015.5,0,0
05-14-2019,24,9,10.5,17.625,73.125,8.75,1015.5,0,9
05-15-2019,27,17,9.625,16.125,79,24.875,1013,9,2
05-16-2019,30,17,13.75,22.875,75.375,3.75,1011.625,2,0
05-17-2019,29,18,16.75,29.25,65.875,3.25,1010.375,0,17
05-18-2019,25,19,18.625,32.875,78,40,1007.375,17,0
05-19-2019,23,15,22.25,36.125,81.375,42.625,1008.125,0,0
05-20-2019,22,10,10.5,16.625,73.375,26.25,1016.625,0,15
05-21-2019,24,12,24.5,40.875,87.25,69.375,1007.625,15,2
05-22-2019,30,12,18.5,33.25,68.125,6.75,1009.125,2,33
05-23-2019,28,19,10.125,18.5,87.875,55,1016.75,33,0
05-24-2019,31,20,13.625,23.125,73.625,25.875,1016,0,3
05-25-2019,30,21,15.625,26,71.5,18.75,1015.875,3,4
05-26-2019,27,20,10.75,20.25,78,28.75,1016.875,4,1
05-27-2019,31,19,14.375,24.875,74.75,12.5,1011.125,1,2
05-28-2019,29,21,16.375,27.375,74.375,39.625,1006.875,2,25
05-29-2019,28,19,15.5,24.875,86,44.25,1007.5,25,1
05-30-2019,24,15,12.5,17.75,76.625,45.625,1010.25,1,0
05-31-2019,26,15,10.875,15.875,77,7,1013.25,0,3
06-01-2019,29,17,11.25,19.875,73.625,6.625,1012.25,3,3
06-02-2019,25,17,10.25,16.25,76.75,26.25,1014,3,0
06-03-2019,27,14,10.875,17.5,69.75,8.25,1017.75,0,14
06-04-2019,29,17,16.25,26.875,79.125,21.875,1013.25,14,10
06-05-2019,31,21,15.5,23.875,81.125,14.125,1009.25,10,9
06-06-2019,28,20,6.125,10.75,77,37.75,1009.125,9,16
06-07-2019,25,20,12.875,20.625,89.625,35.75,1008.75,16,2
06-08-2019,26,17,11.625,17.625,83.5,32.625,1010.5,2,1
06-09-2019,29,19,13.5,19.5,82.25,46.75,1013.875,1,1
06-10-2019,24,15,17,24.75,65.5,9,1023.125,1,0
06-11-2019,26,14,6.375,10.25,59.125,25.5,1021.375,0,5
06-12-2019,19,14,13.125,23.375,81.75,40,1014.25,5,1
06-13-2019,21,10,14.5,20.625,72.125,2.5,1018.25,1,3
06-14-2019,23,12,16.375,27.75,70.375,24.875,1016.125,3,25
06-15-2019,26,18,20.375,34.25,88,30.625,1009.25,25,31
06-16-2019,27,19,11.25,20.375,90.5,37.75,1009.625,31,5
06-17-2019,22,18,5.75,9.75,95.625,72.5,1012.125,5,1
06-18-2019,27,19,5.875,9.25,87,73.25,1011.625,1,22
06-19-2019,23,19,9.75,17.75,94.5,33.75,1005.75,22,0
06-20-2019,27,17,9.5,13.75,80.75,47.25,1007.875,0,5
06-21-2019,31,19,18,31.375,79.125,21,1009.5,5,5
06-22-2019,33,22,12.875,21.25,79.75,27.5,1011.25,5,6
06-23-2019,24,19,11.125,17.625,86.25,43,1010.5,6,0
06-24-2019,26,18,18.125,26.125,74.625,24.25,1008.875,0,0
06-25-2019,31,16,11.875,21.25,70.875,3.875,1015,0,4
06-26-2019,31,21,10.625,19.25,79.25,33.5,1017.5,4,8
06-27-2019,32,20,6.375,11.25,80.875,22.75,1020,8,0
06-28-2019,32,21,10.125,16.25,77.75,9.625,1019.125,0,1
06-29-2019,32,20,8.875,14.75,73.5,8.25,1018.625,1,0
06-30-2019,33,20,5.625,9.5,71.25,5,1017.75,0,1
07-01-2019,32,21,6.875,10.875,73.625,12.875,1015.875,1,2
07-02-2019,31,21,9.375,16.25,78.75,12.375,1013,2,5
07-03-2019,32,21,9.75,17.25,79.125,16.25,1012.125,5,3
07-04-2019,32,21,8.875,15.875,78,17.625,1013.125,3,16
07-05-2019,28,22,8,15.125,89.125,33.5,1015.375,16,0
07-06-2019,31,20,9.5,14,81.75,32.125,1015.875,0,0
07-07-2019,29,22,8,11.875,83.375,46.625,1015.125,0,2
07-08-2019,31,21,8.875,13.5,78.5,41.75,1014.625,2,6
07-09-2019,32,21,10.25,17.625,81.5,18.75,1013.125,6,8
07-10-2019,33,23,8.875,16,83.375,9.25,1014.5,8,0
07-11-2019,28,19,12.375,18.625,80.25,17.5,1014.625,0,0
07-12-2019,30,20,7.75,12.625,77.5,53.125,1014.125,0,0
07-13-2019,32,20,7.375,12.5,70.75,2.625,1015.5,0,1
07-14-2019,29,22,13,19.125,82.5,26.375,1017.625,1,23
07-15-2019,23,20,15.75,24.125,94.625,82.125,1014.375,23,1
07-16-2019,30,20,8.5,12.875,86,66.375,1011.625,1,0
07-17-2019,34,21,8.875,14.375,74.625,20.875,1012.875,0,0
07-18-2019,34,25,16.25,26,69.5,5.625,1011.875,0,0
07-19-2019,35,24,15.5,24.5,65.125,3.625,1012,0,0
07-20-2019,35,23,12.75,21.25,66.75,1.875,1011.75,0,4
07-21-2019,32,23,8.875,14.375,75.75,18.75,1012.75,4,43
07-22-2019,26,18,13.125,20.625,84.625,48.25,1015.875,43,0
07-23-2019,26,17,11.125,16.625,72.5,39,1020.625,0,0
07-24-2019,28,16,6.5,11,71.5,16.125,1020.875,0,0
07-25-2019,30,17,4.75,8.875,68.375,14.125,1020.5,0,0
07-26-2019,29,17,8.625,14.375,67.25,13.125,1021.25,0,0
07-27-2019,30,19,11.125,18.75,64.875,4.875,1021.125,0,0
07-28-2019,32,20,14,22.375,66.25,24.375,1017.75,0,18
07-29-2019,29,21,14.375,25.375,82,33.25,1013.25,18,0
07-30-2019,29,19,8.875,14,72.125,8.375,1016.375,0,0
07-31-2019,31,18,6.25,10.375,68.75,18.375,1018.375,0,0
08-01-2019,31,20,10.5,15.625,67.75,17.375,1019,0,0
08-02-2019,30,17,7.625,13.375,68.125,6.625,1017.625,0,0
08-03-2019,31,18,8.25,13.5,73.125,30.25,1015.875,0,0
08-04-2019,31,20,7.625,12,70.25,12.875,1016.125,0,0
08-05-2019,33,19,6.125,11,67.5,11.625,1014.5,0,8
08-06-2019,32,22,11.625,19.25,76.125,14.75,1011.125,8,0
08-07-2019,31,19,4.875,7.625,72.5,5.75,1011.625,0,0
08-08-2019,30,20,8,12.375,77.625,12.75,1012.625,0,1
08-09-2019,31,21,7.25,11.125,75,30.875,1013.375,1,0
08-10-2019,33,21,8.375,13.75,75.125,40.25,1013.625,0,9
08-11-2019,32,22,9.75,16.75,85.875,31.5,1014,9,22
08-12-2019,36,23,13.375,21.75,76,22.75,1010,22,16
08-13-2019,31,21,13.125,20.25,81.25,30.625,1011.375,16,0
08-14-2019,30,19,9.625,15.125,70.75,8,1015.5,0,0
08-15-2019,30,17,6.625,11.125,71.5,7.5,1016.125,0,5
08-16-2019,31,20,12.875,22.25,74.5,20.125,1013.125,5,20
08-17-2019,32,23,12.125,21.875,77.125,20.25,1011.125,20,9
08-18-2019,30,22,14.875,28,81.25,11.75,1010.875,9,10
08-19-2019,33,22,5.125,9.5,79.25,14.875,1014.25,10,6
08-20-2019,35,23,10.375,19.875,75.75,8.75,1015,6,16
08-21-2019,31,21,11.25,18.625,80.25,20.75,1014.75,16,13
08-22-2019,25,21,7.5,12.625,88.75,44.125,1014.5,13,1
08-23-2019,28,20,11.25,17.75,83.75,51,1016.75,1,0
08-24-2019,26,19,14.5,20.875,75.375,64.125,1018.75,0,9
08-25-2019,26,17,12.125,19.125,86.875,58.5,1013,9,19
08-26-2019,29,20,13.375,22.125,88.375,59.625,1007.75,19,11
08-27-2019,27,19,12,18.125,78.375,23.75,1013,11,0
08-28-2019,28,15,8.875,14.5,60.125,7.625,1017.875,0,0
08-29-2019,32,16,11.375,19.75,62.375,6.625,1016.5,0,38
08-30-2019,24,18,10.875,19.75,94.875,65.125,1017,38,0
08-31-2019,26,19,9.125,12.75,90.25,75.75,1018.625,0,0
09-01-2019,26,19,7.125,10.5,88.5,63.75,1018.25,0,0
09-02-2019,31,18,4,7.125,78,31.375,1018.375,0,0
09-03-2019,33,21,14.375,24.875,76.125,4.875,1014.875,0,0
09-04-2019,29,20,9.875,15.5,78.75,16.75,1017.875,0,0
09-05-2019,31,16,4.625,8.5,70.75,8,1018.75,0,0
09-06-2019,31,21,12.75,20.5,75.125,4,1015.375,0,0
09-07-2019,30,17,7.5,13,75.625,49.125,1016.875,0,19
09-08-2019,29,17,13.375,25.25,84.25,34.125,1015.125,19,1
09-09-2019,34,20,12.875,23.125,75.125,28.125,1016.75,1,9
09-10-2019,30,22,14.75,23.875,80.375,19.75,1018,9,0
09-11-2019,32,21,13.375,22.625,76,29.625,1018.75,0,3
09-12-2019,32,20,13.75,22.625,76.25,10.375,1017.375,3,3
09-13-2019,25,18,7.625,13.375,76.125,26.25,1020.625,3,0
09-14-2019,30,16,9.875,16.25,62.875,7.5,1022.125,0,0
09-15-2019,33,21,12.625,21.875,64.25,7.625,1018.125,0,1
09-16-2019,33,21,5.625,10.625,71.875,11.125,1017.5,1,0
09-17-2019,34,21,6.375,11.875,73.375,15.375,1016.75,0,0
09-18-2019,34,20,7.625,14,73.375,16.25,1015.875,0,2
